id,codigo,codigo_barras,nome,descricao,categoria,unidade_medida,preco_custo,preco_venda,estoque_atual,estoque_minimo,ncm,cest,aliquota_icms,aliquota_ipi,aliquota_pis,aliquota_cofins,dados_completos,imported_at,api_page
223,221,,,,,Kg,0.00,0.00,0.00,,,,,,,,"{""id"":""221"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PO PARA PREPARO DE PUDIM"",""unidadeMedida"":""Kg"",""valorCustoBase"":""0"",""descricaoProduto"":""PO PARA PREPARO DE PUDIM - COMPOSTO DE CHEIRO E SABOR PROPRIOS,ISENTO DE SUJIDADES. INGREDIENTES - ACUCAR, LEITE INTEGRAL EM PO, AMIDO DE MILHO, SAL, MISTURA DE VITAMINAS E SAIS MINERAIS - VITAMIAS A, B1, B6, C, NIACINA, FERRO E ZINCO, AROMATIZANTE IDENTICO AO NATURAL E CORANTES ARTIFICIAIS. ISENTO DE GLUTEN. COMPOSICAO EM 23,00G DO PO DEVE CONTER 93,00KCAL, 17,00G DE CARBOIDRATOS, 1,80G DE PROTEINAS, 1,80G DE GORDURAS TOTAIS E ISENTO DE GORDURAS SATURADAS E TRANS,COM RENDIMENTO EM 23,00G DO PO DE 43 PORCOES DE 120,00G POR QUILO DO PRODUTO DE SOBREMESA PRONTA PARA O CONSUMO,A EMBALAGEM PRIMARIA DEVE SER COM SACO DE POLIESTER METALIZADO E POLIETILENO, RESISTENTE, TERMOSSOLDAVEL; A EMBALAGEM SECUNDARIA DEVE SER COM CAIXA DE PAPELAO REFORCADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
224,222,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""222"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""GELATINA - SABOR FRUTAS VERMELHAS,"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""GELATINA- PO PARA PREPARO DE GELATINA - SABOR FRUTAS VERMELHAS, COMPOSTO DE ACUCAR,SAL,AGENTE TAMPONANTE,ACIDULANTE, AROMA NATURAL DE FRUTAS VERMELHAS, CORANTES ARTIFICIAIS E OUTRAS SUBSTANCIAS PERMITIDAS, QUALIDADE INGREDIENTES SAOS E LIMPOS,UMIDADE DE 2% P/P, ACONDICIONADO EM EMBALAGEM APROPRIADA, EMBALADO EM CAIXA CONTENDO 36 CAIXINHAS,PESANDO 85 GRAMAS CADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
225,223,,,,,Caixas,0.00,0.00,0.00,,,,,,,,"{""id"":""223"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""DOCE EM BARRA - DE GOIABA"",""unidadeMedida"":""Caixas"",""valorCustoBase"":""0"",""descricaoProduto"":""DOCE EM BARRA - DE GOIABA,EM TABLETE COM 50 UNIDADES,INDIVIDUAL EM FILME PLASTICO, PESANDO 20G CADA UNIDADE"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
226,224,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""224"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""GOIABADA - DOCE EM BARRA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""GOIABADA - DOCE EM BARRA - DE GOIABA CRISTALIZADO, EMBALAGEM EM PLASTICO FINO E EM CAIXA DE PAPELAO, ACONDICIONADO EM POTE PLASTICO COM 500G"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
227,225,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""225"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""LEITE DE COCO - 500ml"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""LEITE DE COCO - NATURAL,CONCENTRADO,ACUCARADO, OBTIDO DO ENDOSPERMA DE COCO, PROCEDENTE DE FRUTOS SAOS E MADUROS, ISENTO DE SUJIDADES,PARASITAS,LARVAS, COM ASPECTO COR,CHEIRO E SABOR PROPRIOS, ACONDICIONADO EM GARRAFA DE VIDRO APROPRIADA 500ml"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
228,226,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""226"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""LEITE EM PO INTEGRAL - 400g"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""LEITE EM PO INTEGRAL - VALOR ENERGETICO - 122 A 150 KCAL; CARBOIDRATO 9,6 A 12,0G; PROTEINAS 6,0 A 12,0G; GORDURAS TOTAIS 6,5 A 8,0G; GORDURAS SATURADAS 3,7 A 5,0G; GORDURAS TRANS 0,0G; FIBRA ALIMENTAR 0,0G; SODIO 85,0 A 115,0MG; CALCIO 223,0 A 250,0MG,EM PO,EMBALADO EM PACOTE ALUMINIZADO,INSPECIONADO PELO SIF OU SIE 400g"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
229,227,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""227"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""LEITE ZERO LACTOSE LEITE DE VACA - LIQUIDO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""LEITE ZERO LACTOSE LEITE DE VACA - LIQUIDO,SEM LACTOSE,EMBALAGEM ADEQUADA AO PRODUTO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
230,228,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""228"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""LEITE EM PO - FORMULA INFANTIL - 400G"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""LEITE EM PO - FORMULA INFANTIL - EM PO, FORMULA INFANTIL PARA LACTENTES DE 0 A 6º SEXTO MES DE VIDA, ENRIQUECIDO COM FERRO,CALORIAS MINIMA DE 500KCAL, 100G DE PO FISICO QUIMICO, CARBOIDRATOS MINIMO DE 50KCAL, 100G DE PO,.,PREDOMINANCIA DE PROTEINAS DO SORO DO LEITE (60%), FERRO. SORO DE LETE DESMINERALIZADO, MALTODEXTRINA, LACTOSE, ISENTA DE SACAROSE,LATA DE FOLHA DE FLANDES COM VERNIZ SANITARIO, PESO LIQUIDO DE 400G"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
231,229,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""229"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""LEITE CONDENSADO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""LEITE CONDENSADO - COMPOSTO DE LEITE INTEGRAL,ACUCAR E LACTOSE (TRADICIONAL), DE CONSISTENCIA CREMOSA E TESTURA HOMOGENEA, ACONDICIONADO EM CAIXA CARTONADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
232,230,,,,,Gramas,0.00,0.00,0.00,,,,,,,,"{""id"":""230"",""grupo"":""HORTIFRUTI"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""LOURO - EM FOLHAS SECAS"",""unidadeMedida"":""Gramas"",""valorCustoBase"":""0"",""descricaoProduto"":""LOURO - EM FOLHAS SECAS, OBTIDO DE ESPECIMES VEGETAIS GENUINOS, GRAO SAOS,LIMPOS E SECOS, DE COLORACAO VERDE PARDACENTA, COM ASPECTO COR,CHEIRO E SABOR PROPRIOS, ISENTO DE MATERIAIS ESTRANHOS A SUA ESPECIE, ACONDICIONADO EM SACO PLASTICO TRANSPARENTE,ATOXICO, RESISTENTE E HERMETICAMENTE VEDADO, EMBALADO EM CAIXA DE PAPELAO APROPRIADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
233,231,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""231"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""MAIONESE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""MAIONESE - EMULSAO CREMOSA OBTIDA COM OVOS E OLEO VEGETAL, SEM ADICAO DE CONDIMENTOS, SUBSTANCIAS COMESTIVEIS E SEM CORANTES, DE CONSISTENCIA CREMOSA, AMARELO CLARO, COM CHEIRO E SABOR PROPRIO, ISENTO DE SUJIDADES E SEUS INGREDIENTES EM PERFEITO ESTADO DE CONSERVACAO, ACONDICIONADA EM CX C/01 KG, CAIXA DE PAPELAO REFORCADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
234,232,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""232"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""MASSA ALIMENTICIA - TIPO ESPAGUETE SECA E FRESCA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""MASSA ALIMENTICIA - TIPO ESPAGUETE SECA E FRESCA, FORMATO FINO, COR AMARELA, OBTIDA PELO AMASSAMENTO DA FARINHA DE TRIGO ESPECIAL, VITAMINADO, ISENTA DE CORANTES ARTIFICIAIS, SUJIDADES E PARASITAS, ACONDICIONADA EM SACO PLASTICO TRANSPARENTE E ATOXICO COM 500G, COM SELO DA ABIMA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
235,233,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""233"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""MASSA ALIMENTICIA - TIPO SECA PARA MACARRONADA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""MASSA ALIMENTICIA - TIPO SECA PARA MACARRONADA, FORMATO PARAFUSO, COR NA COR AMARELA, OBTIDA PELO AMASSAMENTO DA COMPOSTA DE FARINHA DE TRIGO ESPECIAL, OVOS E DEMAIS SUBSTANCIAS PERMITIDAS, ISENTA DE CORANTES ARTIFICIAIS, ISENTO DE SUJIDADES, PARASITAS E LARVAS, ADMITINDO UMIDADE MAXIMA 13%, ACONDICIONADA EM SACO PLASTICO TRANSPARENTE E ATOXICO, PACPTE 500G"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
236,234,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""234"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""MASSA ALIMENTICIA - TIPO SECA PRE-COZIDA, PARA LASANHA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""MASSA ALIMENTICIA - TIPO SECA PRE-COZIDA, FORMATO LASANHA, COR AMARELA, OBTIDA PELO AMASSAMENTO DA FARINHA DE TRIGO ESPECIAL, OVOS,AGUA E DEMAIS SUBSTANCIAS PERMITIDAS, ISENTA DE CORANTES ARTIFICIAIS, SUJIDADES,PARASITAS,ADMITINDO UMIDADE MAXIMA 13%, ACONDICIONADA EM SACO PLASTICO TRANSPARENTE,ATOXICO, PACOTE 500G"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
237,235,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""235"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOLO - MISTURA PARA BOLO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BOLO - MISTURA PARA BOLO,COM FARINHA DE TRIGO ENRIQUECIDA COM FERRO E ACIDO FOLICO, ACUCAR, OLEO VEGETAL REFINADO, LEITE EM PO, ESTABILIZANTE , LECITINA DE SOJA , OVO EM PO, SAL, FERMENTO EM PO),CONTENDO GLUTEN,EM EMBALAGEM APROPRIADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
238,236,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""236"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""DOCE EM BARRA - DE BANANA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""DOCE EM BARRA - DE BANANA, EMBALAGEM INDIVIDUAL, EM FILME PLASTICO CAIXA C/ 50 UNIDADES"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
239,237,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""237"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""MILHO VERDE EM CONSERVA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""MILHO VERDE EM CONSERVA - SIMPLES, GRAOS INTEIROS, IMERSO EM LIQUIDO DE COBERTURA, TAMANHO E COLORACAO UNIFORMES, ACONDICIONADO EM LATA COM 200 GRAMAS, DEVENDO SER CONSIDERADO COMO PESO LIQUIDO O PRODUTO DRENADO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
240,238,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""238"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""MOSTARDA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""MOSTARDA - COMPOSTO DE VINAGRE,OLEO,PO ACUCAR,SAL E OUTRAS SUBSTANCIAS PERMITIDAS, DE CONSISTENCIA CREMOSA, COR AMARELA,CHEIRO E SABOR PROPRIOS, ISENTO DE SUJIDADES E SEUS INGREDIENTES DE PREPARO EM PERFEITO ESTADO DE CONSERVACAO, ACONDICIONADO EM CAIXA COM 24 FRASCOS PLASTICO DE 200 GRAMAS CADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
241,239,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""239"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" MILHO DE PIPOCA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""MILHO DE PIPOCA - DE PRIMEIRA QUALIDADE,BENEFICIADO,POLIDO,LIMPO, ISENTO DE SUJIDADES,PARASITAS E LARVAS, ADMITINDO UMIDADE MAXIMA DE 14% POR PESO, ACONDICIONADO EM SACO FILME BOPP, SACO 500G"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
242,240,,,,,Fardos,0.00,0.00,0.00,,,,,,,,"{""id"":""240"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" MILHO PARA MUNGUNZA MILHO SECO PROCESSADO"",""unidadeMedida"":""Fardos"",""valorCustoBase"":""0"",""descricaoProduto"":""MILHO PARA MUNGUNZA MILHO SECO PROCESSADO - EM GRAOS CRUS EM PEDACOS, DE MATERIA PRIMA SA E LIMPA, TIPO XEREM DE MILHO, HIGIENIZADO, NAO PODEM ESTAR ARDIDOS, MOFADOS, CARUNCHADOS OU NAO DESGERMINADOS, COM AUSENCIA PARCIAL OU TOTAL DO GERMEM, EM PRESENCA DE ESCARIFICACAO MECANICA OU MANUAL, COM ASPECTO, COR, CHEIRO E SABOR PROPRIOS, LIVRE DE FERTILIZANTES, SUJIDADES, PARASITOS, LARVAS E DESTRITOS ANIMAIS OU VEGETAIS, COM UMIDADE MAXIMA DE 15%, ACONDICIONADO EM SACO PLASTICO RESISTENTE COM 500G, EMBALADO EM SACO PLASTICO, LACRADO E IDENTIFICADO, COM PESO LIQUIDO DE 10KG"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
243,241,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""241"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" MOLHO DE SHOYO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""MOLHO DE SHOYO - OBTIDO PELA FERMENTACAO DA SOJA COZIDA, ADMITINDO CONDIMENTOS E CEREAIS PERMITIDOS, ADICAO DE OUTRAS SUBSTANCIAS ALIMENTICIAS, NA FORMA LIQUIDA DE COR MARROM ESCURO, ISENTO DE SUJIDADES E SEUS INGREDIENTES DE PREPARO EM PERFEITO ESTADO DE CONSERVACAO, ACONDICIONADO EM FRASCO PLASTICO TRANSPARENTE,ATOXICO, COM TAMPA INVIOLAVEL E FECHADA, EMBALADO EM CAIXA DE PAPELAO REFORCADO 1L"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
244,242,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""242"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""OLEO COMESTIVEL - DE SOJA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""OLEO COMESTIVEL - DE SOJA, OBTIDO DE ESPECIE VEGETAL, ISENTO DE RANCO E SUBSTANCIAS ESTRANHAS, ACONDICIONADO EM FRASCO PLASTICO COM 900 ML, EMBALADO EM CAIXA DE PAPELAO REFORCADO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
245,243,,,,,Gramas,0.00,0.00,0.00,,,,,,,,"{""id"":""243"",""grupo"":""HORTIFRUTI"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""OREGANO"",""unidadeMedida"":""Gramas"",""valorCustoBase"":""0"",""descricaoProduto"":""OREGANO - EM FOLHAS SECAS, OBTIDO DE ESPECIMES VEGETAIS GENUINOS, GRAOS SAO E LIMPOS, DE COLORACAO VERDE PARDACENTA, COM CHEIRO AROMATICO E SABOR PROPRIO, ISENTO DE SUJIDADES E MATERIAIS ESTRANHOS A SUA ESPECIE, ACONDICIONADO EM SACO PLASTICO TRANSPARENTE,ATOXICO, RESISTENTE E HERMETICAMENTE VEDADO, EMBALADO EM CAIXA DE PAPELAO REFORCADO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
246,244,,,,,Caixas,0.00,0.00,0.00,,,,,,,,"{""id"":""244"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PACOCA"",""unidadeMedida"":""Caixas"",""valorCustoBase"":""0"",""descricaoProduto"":""PACOCA - COMPOSTO POR AMENDOIM TORRADO E MOIDO, FARINHA DE SOJA, ACUCAR, SAL REFINADO, CONSERVADOR ACIDO SORBICO, NAO CONTEM GLUTEN,ACONDICIONADA EM EMBALAGEM INDIVIDUALIZADA,PESANDO 18G CADA,COM VALIDADE MINIMA DE 6 SEIS MESE NA ENTREGA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
247,245,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""245"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" QUEIJO PARMESAO RALADO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""QUEIJO - TIPO PARMESAO,RALADO, EMBALADO EM PLASTICO APROPRIADO, INVIOLAVEL 100g"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
248,246,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""246"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""REFRIGERANTE - GUARANA, 2 LITROS CADA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""REFRIGERANTE - COMPOSTO DE EXTRATO DE GUARANA,AGUA GASEIFICADA,ACUCAR, 0,02G A 0,2G DE EXTRATO DE SEMENTE DE GUARANA, CORANTES ARTIFICIAIS, LIVRE DE SUJIDADES,PARASITAS E LARVAS, ACONDICIONADO PET COM TAMPA DE ROSCA,EMBALAGEM PLASTICA COM 6 UNIDADES,CONTENDO 2 LITROS CADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
249,247,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""247"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""SAL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""SAL - REFINADO, IODADO, EXTRAIDO DE FONTES NATURAIS, AUSENCIA DE SUJIDADES IMPUREZAS ORGANICAS, COM NO MINIMO 96,95% DE CLORETO DE SODIO E SAIS DE IODO, UMIDADE MAXIMA DE 0,2%, ACONDICIONADO EM SACO PLASTICO DE 1KG"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
250,248,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""248"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""VINAGRE - DE ALCOOL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""VINAGRE - DE ALCOOL, PRODUTO NATURAL FERMENTADO ACETICO SIMPLES, ISENTO DE CORANTES ARTIFICIAIS, ACIDOS ORGANICOS EMINERAIS ESTRANHOS,LIVRE DE SUJIDADES, LIVRE DE SUJIDADES,MATERIAL TERROSO, MATERIAL TERROSO, E DETRITOS DE ANIMAIS E VEGETAIS, ACONDICIONADO EM FRASCO PLASTICO COM 500ML, TAMPAINVIOLAVEL HERMETICAMENTE FECHADO."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
251,249,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""249"",""grupo"":""HORTIFRUTI"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""IORGUTE - BEBIDA LACTEA - SABOR MORANGO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BEBIDA LACTEA - CONSTITUIDO DE LEITE, SORO DE LEITE, ACUCAR, ACRESCIDO DE VITAMINAS E OUTRAS SUBSTANCIAS PERMITAS, SABOR MORANGO, ACONDICIONADA EM SACO PLASTICO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
252,250,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""250"",""grupo"":""CEREAIS"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" CREME DE LEITE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BEBIDA LACTEA - CONSTITUIDO DA MISTURA DE LEITE PASTEURIZADO PADRONIZADO E/OU LEITE EM PO RECONSTITUIDO, SORO DE LEITE LIQUIDO E/OU SORO EM PO RECONSTITUIDO, ACUCARES, AMIDO OU AMIDOS MODIFICADOS E/OU MALTODEXTRINA, XAROPE DE GLUCOSE,ADICIONADO DE PRODUTOS ALIMENTICIOS OU SUBSTANCIAS ALIMENTICIAS, GORDURA VEGETAL, LEITE FERMENTADO, FERMENTO LACTEO SELECIONADO E OUTROS PRODUTOS LACTEOS,POLPA DE FRUTA, AROMATIZANTES/SABORIZANTES E CORANTES PERMITIDOS PELA LEGISLACAO VIGENTE;,ACONDICIONADA EM SACO PLASTICO DE POLIETILENO RESISTENTE,HERMETICAMENTE FECHADO DE MANEIRA A GARANTIR A QUALIDADE DO PRODUTO,COM O SELO DO SIF"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
